"id","url","nama","alamat","daerah","latitude","longitude","jenis","mula","hingga","geocoder_address","geocoder_longitude","geocoder_latitude","geocoder_location_type","last_update"
1,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IkdWRXRtdCsybHBmb3dUUlJJeW1WNmc9PSIsInZhbHVlIjoiMjRHU0llRjA5T1poeElNV25wNXRVQT09IiwibWFjIjoiYzI5Mzk1MDhjNWZlNWEzMTU4ZWQ4ODNiZWNjNGU0Y2ExNDJjNzdlZWQyZjQzZjU3MDMwZWFjYWJlZjAwNGEwOSIsInRhZyI6IiJ9","CHAPAYOM","S-G-38, Maxim Citylights Sentul, No. 25, Jalan Sentul Perdana","WP Kuala Lumpur W.P Kuala Lumpur",,,"Restoran / Kafe","17 Feb Hingga","23 Mar 2023","25, Jln Sentul Pasar, Setapak, 51000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",101.6906405,3.2070758,"ROOFTOP","2023-02-18 16:24:23"
2,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6ImdqSnRKMUpUVE1vQkpLY3BpVGtOQ0E9PSIsInZhbHVlIjoidDVuT1FmWEFHSktNbzN4T0o3ZUlkQT09IiwibWFjIjoiZWY3MWUxZGE3ZGFkMmI5M2ZlODRlNDc5NDI3ODY0Mzg0MTNiZTcxOThiMjVlMTNlZTYxNmIzMTRjZDhkZDkzZSIsInRhZyI6IiJ9","Restoran The Kampong Cili Padi","NO 38, G-1, JALAN MEDAN PB 1, SEKSYEN 9, 43650 BANDAR BARU BANGI, SELANGOR DARUL EHSAN","Hulu Langat Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 May 2023","No. 38, G-1, Jalan Medan Pb 1, Seksyen 9, 43650 Bandar Baru Bangi, Selangor, Malaysia",101.7538567,2.9599717,"ROOFTOP","2023-02-18 16:24:16"
3,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6ImdnWU1iQXlHWE52Qm53OENOQlRScFE9PSIsInZhbHVlIjoiSnpJZUE1NnZld28wWVRPNWtDb2lzUT09IiwibWFjIjoiMjYyZGNmYjk0ZWU4OGJmZmQxYmU5YjI5NTgwZWRjZTcwOTEwMzYzMTBmMWQ4ZTYxNjE5ZmU0MGJkYzhiOTI0ZiIsInRhZyI6IiJ9","Mydin Wholesale Hypermarket","Foodcourt Mydin Subang Jaya","Petaling Selangor",,,"Medan Selera / Gerai","17 Feb Hingga","17 Feb 2023","675;676, Persiaran Subang Permai, Taman Perindustrian Usj 1, 47500 Subang Jaya, Selangor, Malaysia",101.5964479,3.0588809,"ROOFTOP","2023-02-18 16:24:26"
4,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IlMyTldhRGhDNzNDMENwSGxrNHpDRWc9PSIsInZhbHVlIjoiZjFTNk4yZzdiRDhzeUpqTEs4Tmdvdz09IiwibWFjIjoiNWU4ZmY3ZTg0ODEyODUwZThmNTc1ODkzOWIxNzZiYTkyODFjODgzNGZmYTg3MmU4ZjUyOTBkYWRmNGZhODJhYyIsInRhZyI6IiJ9","Mydin Wholesale Hypermarket","Taman Anggerik Perdana, Semenyih","Hulu Langat Selangor",,,"Medan Selera / Gerai","17 Feb Hingga","17 Feb 2023","Bandar Teknologi Kajang, 43500 Semenyih, Selangor, Malaysia",101.8230194,2.9723777,"GEOMETRIC_CENTER","2023-02-18 16:24:11"
5,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IjFXTlVpV2s1bmRqNmxyK1Y5MGlXTmc9PSIsInZhbHVlIjoiWitnMmVVaHM2cDJPMkd1eGluSVQ3UT09IiwibWFjIjoiZDk2MzRiMjdkMTg5YTAwNzI1YzM4YWE3YjE0OTc0ZGVhM2VlZTljN2MxNzQwN2Y5MTQ0YWMxNGZhNGRjYzQ4YyIsInRhZyI6IiJ9","Rangkaian Restoran Ali Maju","Charterfield","Sepang Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Wisma Charterfield, Jalan KLIA 1/60, 43900 Sepang, Malaysia",101.6965685,2.7692058,"ROOFTOP","2023-02-18 16:24:10"
6,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IkJmOC90U3kyU291c05OMDFRY0FFclE9PSIsInZhbHVlIjoiVmhhUXozUnphNzZKeDk0czVncDVGUT09IiwibWFjIjoiYWI3N2IzOTk3MTQ4Zjk5YzFhZjk1MWIzYjhmY2Y2NjA2NTVmNzIwMjc5ZjI5MzgwODhjNDQ4Nzc4MTlkOTMwNSIsInRhZyI6IiJ9","Rangkaian Restoran Ali Maju","Rawang Reef","Gombak Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","The Reef Rawang, 48000 Rawang, Selangor, Malaysia",101.5962258,3.3032866,"APPROXIMATE","2023-02-18 16:24:27"
7,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IlYvRTlGa2c1d3cwdXlNRGwvVXF4VkE9PSIsInZhbHVlIjoiZk5yWERabWZGdUFpSFYrSnBOazFSZz09IiwibWFjIjoiNzc1NmIwOGJjOTRjMGU4OWM4OWYwMTA2ZWMzODBkZjRhMTBmZjYyZjkxZDRiMWVhMDllYzY3NzRjZTA2NDAxZCIsInRhZyI6IiJ9","Rangkaian Restoran Ali Maju","Ukay Perdana","Hulu Langat Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Ukay Perdana, 68000 Ampang Jaya, Selangor, Malaysia",101.777418,3.205666,"APPROXIMATE","2023-02-18 16:24:30"
8,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6Ik5OM2pSS1BMUUlVbU5INnZ5WTM1NlE9PSIsInZhbHVlIjoiWi9Jck85QW1Va3ZSNkVRVHdJaHZNUT09IiwibWFjIjoiM2NhMTVlMzQ2MGY0NGI1MmJiZTE5MjIzM2VjNDQ1OGYyYmE0MjVhOGEzMjU3Y2IyYjc2MTJmMjQ5YjYzNTNjZiIsInRhZyI6IiJ9","Rangkaian Restoran Ali Maju","Jalan Bandar Rawang","Gombak Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","43-45, Jalan Bandar Rawang 2, Pusat Bandar Rawang, 48000 Rawang, Selangor, Malaysia",101.5770636,3.3237861,"ROOFTOP","2023-02-18 16:24:10"
9,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IjhZWHA2cjBrQzRuU1RDRG5MdWJsZ0E9PSIsInZhbHVlIjoic3ljSDdrU0U1S1Z5N2VsRWl3QVRGUT09IiwibWFjIjoiY2EwMGIzYjRkMWU0N2M5NmQ1MTBiNDMxZDE4MGUxZWFmMzc3OGU2ODcwODRkNjQ4Zjg2NmNmODA4ZDhhNmY1NyIsInRhZyI6IiJ9","Rangkaian Restoran Ali Maju","KLIA Car Park - Level 3","Sepang Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","KLIA2 Arrival Lane, 43900 Klia, Selangor, Malaysia",101.6841228,2.7474497,"GEOMETRIC_CENTER","2023-02-18 16:24:10"
10,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IldKS0lWR29mcG5LeDBVa0hHdk00bFE9PSIsInZhbHVlIjoiUmV0bGgvNzVzNVZJMGxDVWJSd2NIdz09IiwibWFjIjoiMzdiYzYzMGQyMjlmZDFlNjNlZTVlNTNkNTYwYTI1Mjg1ZTdkOTgxNWRiNWY5Mzg1ZDhiMzhiZmU4OTM3YzQzMyIsInRhZyI6IiJ9","Rangkaian Restoran Ali Maju","KIP Sentral Kota Warisan","Sepang Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","99, Jalan Warisan Sentral 2, Kota Warisan, 43900 Sepang, Selangor, Malaysia",101.6947219,2.8220801,"ROOFTOP","2023-02-18 16:24:29"
11,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IlhBd0dYTzJhMi9xRDh1dXU3b3VIZ2c9PSIsInZhbHVlIjoiaVBENnJOWU1iZkU3SU15QkxXbEVFQT09IiwibWFjIjoiZjkyM2EzZjZiMzExNjVhMzBhNWJhOGI1M2ZhYzZmNWNkZGVlMmRmZjZjMWFlNTA2MjAzMjY0MzU2ZjY0MmQ0NSIsInRhZyI6IiJ9","D&#039;Hielo Café","Seksyen 17, Shah Alam","Petaling Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Section 17, Shah Alam, Selangor, Malaysia",101.5058311,3.046361,"APPROXIMATE","2023-02-18 16:24:10"
12,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6InAxb0laMGZreFdtZGJPT1k0cC8zSlE9PSIsInZhbHVlIjoicjN2bVdybGNOQ0ZSTFRjRGpDZ1BXQT09IiwibWFjIjoiZGEzNzZlNjk3OGE2ZDI0ZmNiNWI4YzJiNThmZGVjMmUxN2JiNTczODA2ZDIzYzRlNzQyNzdlYTI5MzJiNWRmMCIsInRhZyI6IiJ9","Farhanah Catering","No. 45-G, Jalan Universiti Bangi 1, Taman Universiti Bangi, 43000 Kajang, Selangor","Hulu Langat Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","45, Jalan Universiti Bangi 1, Taman Universiti, 43000 Kajang, Selangor, Malaysia",101.8014555,2.9369348,"RANGE_INTERPOLATED","2023-02-18 16:24:16"
13,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IkkrK0VaclpyNWpCWWtEWEMrZnZrWUE9PSIsInZhbHVlIjoiZjFXMndROCswRUpQSFBsY0xXWG92QT09IiwibWFjIjoiMWUxNjI4NDkyZjI3MzE1ZTVhOTJmNDY5YzM2MmVmNjYwOGJkMDM1YWNmYjljOGMwYTI0NGNiMTc0MDcxYmVlYSIsInRhZyI6IiJ9","Mios Kitchen","29B, Jalan BK 5A/2, Bandar Kinrara, 47180 Puchong, Selangor","Sepang Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","29, Jln BK 5a/2c, Bandar Kinrara 5, 47180 Puchong, Selangor, Malaysia",101.6463074,3.0469208,"RANGE_INTERPOLATED","2023-02-18 16:24:28"
14,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6InozRlgxTWZtR1pFRWcvclhuNmxYaXc9PSIsInZhbHVlIjoiTXhTclR5L1N6UlRZcVFTU1ZvVUVlQT09IiwibWFjIjoiYThkYmNmYjgwMGJjNDU0YzY3MTM5N2EwZWU3NDMwODU3OTkxMGYzNDgzYWRlZjE5ZmU0ZWU4YTNiZTJmZjg1MSIsInRhZyI6IiJ9","Mios Kitchen","7G, Jln Wawasan 4/1, Bandar Baru Ampang, 68000 Ampang, Selangor","Hulu Langat Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","7g, 4, Jln. Wawasan Ampang, Bandar Baru Ampang, 68000 Ampang, Selangor, Malaysia",101.7690244,3.1404322,"ROOFTOP","2023-02-18 16:24:25"
15,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IkV1bDQvbVNoVWhZcHlaUnZiNWROWWc9PSIsInZhbHVlIjoiSzJEa1ZmOU9nWk5JUU0rQmYyUGZ6UT09IiwibWFjIjoiYThkMjE5NzcwOWNkNThlMDA0MjA4NGZkNGY1M2Y4YWU3ZTI0NjhlMmFlYWJjZjU1MGQ1MDhhNTAzZDU0MjUxMCIsInRhZyI6IiJ9","Mios Kitchen","18, Jalan PJS 2/3, Taman Maju Jaya, 46000 Petaling Jaya, Selangor","Petaling Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","18, Jalan PJS 2, PJ Seksyen 2C - 2D, 46000 Petaling Jaya, Selangor, Malaysia",101.6272602,3.0816849,"RANGE_INTERPOLATED","2023-02-18 16:24:28"
16,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6InZ2ZzNjVkhoOHhUTHdMdlBqTXdOc3c9PSIsInZhbHVlIjoiZE5Lb3JhcWswNWNYd3Z2bXVZLzhHUT09IiwibWFjIjoiNDhiNjY2ODg4N2EyYzI1Zjk0ZjQ1MjQ3NmFmZWJiOTFmOWI0ZjM5MjAxYzc0MDQ3MTlmZTdjMGE5OTczMjdmMSIsInRhZyI6IiJ9","Mios Kitchen","13, Jalan Tukul N15/N, Seksyen 15, 40200 Shah Alam, Selangor","Petaling Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Sacc Mall, Lgf-07, Jalan Perbadanan 14/9, Seksyen 14, 40000 Shah Alam, Malaysia",101.51808,3.07193,"ROOFTOP","2023-02-18 16:24:13"
17,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6ImhQdDA0VWxUZTdCU2RidjFWSjllZnc9PSIsInZhbHVlIjoiQ2JsNGRlZDRwR1dhWUVadzczNlZLZz09IiwibWFjIjoiMjU2YjZhMzRiYThjZTdmNDk0ZjQ5OGU5OWZhYjE1ZWMwODVhNTJhNDMzMDFmNzY5NTIxMzBlNDk0MDBmMzRiYyIsInRhZyI6IiJ9","Mios Kitchen","1-14-1, Blok 1, Presint Alami, Persiaran Aquatic, Seksyen 13, 40100 Shah Alam, Selangor","Petaling Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Persiaran Selangor, 40100 Shah Alam, Selangor, Malaysia",101.546206,3.0696974,"GEOMETRIC_CENTER","2023-02-18 16:24:23"
18,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IjdMeVNtN2hsdUIrd0ZXM202dlRGalE9PSIsInZhbHVlIjoiY1FzQTBqRUFxUEh0bTNRTDU5M3NnZz09IiwibWFjIjoiMzRlMjljYjVhZjVkZjliNWExOTIwM2JjMWYxNDNmYzEyOTMwMTE1MjBhMGMxYWVhMzYyNTI4ZDMyMTEwZWNmNiIsInRhZyI6IiJ9","Zakway Bistro","Premier Global Trading Sdn Bhd, PT-74095, Mutiara Heights, Jalan Mutiara 1, Prima Saujana, Kajang","Hulu Langat Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","MUTIARA AVENUE, NO 8-1, Jln Mutiara 1, MUTIARA HEIGHTS, 43000 Kajang, Selangor, Malaysia",101.8115242,3.0119173,"ROOFTOP","2023-02-18 16:24:23"
19,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6ImdCaVZ0bjdmYnI3Wk9wWmplZy95NHc9PSIsInZhbHVlIjoiYVB5clFQNDFEbVl4MW1sL0tOa3dodz09IiwibWFjIjoiZDYwZTdkMGUzNDY5YjQyNjNhOTM5NWI3MjRkMDRiM2NkNGYwOTE2NTgxNzdkNjYwNDBkY2QzYWVlOWU4MDJiMSIsInRhZyI6IiJ9","Restoran Ayzas","No 1G, Jalan Jelok 6, 43000 Kajang","Hulu Langat Selangor",,,"Restoran / Kafe","14 Feb Hingga","17 Feb 2023","1, Jalan Jelok 6, Bandar Kajang, 43000 Kajang, Selangor, Malaysia",101.793462,2.991143,"ROOFTOP","2023-02-18 16:24:12"
20,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IkcraGdFUkdnZS84UlN3eWJaS1poWXc9PSIsInZhbHVlIjoiOW1jK0J1eFR5b1VDUkJqOTdMME1sUT09IiwibWFjIjoiMjJlMTdjMWI2MjhjMDE0NzFjMjI0YzMzZWQxOTgyZTNlMTUzMjdjOTY2NzgxYmVmOWRkODRkZDhkZDg3YTkxYSIsInRhZyI6IiJ9","Restoran Ayzas","No 30, Jalan Metro Avenue 2, Metro Avenue, 43000 Kajang","Hulu Langat Selangor",,,"Restoran / Kafe","14 Feb Hingga","17 Feb 2023","30, Jalan Metro Avenue 2, Metro Avenue, 43000 Kajang, Selangor, Malaysia",101.7901876,2.9955916,"ROOFTOP","2023-02-18 16:24:19"
21,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IkJlK0I5d0x6aVdkRzdHNVlOWlJrQkE9PSIsInZhbHVlIjoiYXE0YmFaNk1PZkNQblIyWUxUei9Idz09IiwibWFjIjoiOTQxZDMxNWZlNDdlOGI3OGQxODgyZTQxMWFmMGFjNDI4M2RjMTk2N2E3ZTM0YWNkOWFlNTlhOTdiZTVkOWViYyIsInRhZyI6IiJ9","Restoran Ibrahim Maju","No 2G, Jalan Reko Sentral 8, Taman Reko Sentral, 43000 Kajang","Hulu Langat Selangor",,,"Restoran / Kafe","14 Feb Hingga","17 Feb 2023","2, Jalan Reko Sentral 8, Reko Sentral, 43000 Kajang, Selangor, Malaysia",101.7895741,2.968131,"ROOFTOP","2023-02-18 16:24:14"
22,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6Imh0bUw3YlVSODBCNEJhUzA5MWsyQnc9PSIsInZhbHVlIjoiS0NZeDFzbERqNzlnSmVnaGtQdXNSUT09IiwibWFjIjoiZmJiYmZjMDc0OTIzMzhiNDAxMTVlOWUyY2MxMzc2ZTMwMGMxNGQ5ZjBiMjI1NzEyZDNlNGRkYmE3ZjViMTVjYSIsInRhZyI6IiJ9","Kicap Krew (Online)","10, Jalan Meranti 1/1, Taman Malawati Jaya, Kuala Selangor","Kuala Selangor Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","10, Jalan Meranti 1, Taman Malawati Jaya, 45000 Kuala Selangor, Selangor, Malaysia",101.2718628,3.3125915,"RANGE_INTERPOLATED","2023-02-18 16:24:27"
23,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IjBQQjQ4emhMYXE4MktLNE5BU0hEVUE9PSIsInZhbHVlIjoiUjhxYWRQeFBtS1FLUi9vdEZmTW91Zz09IiwibWFjIjoiYWJiMmI0NDZjZDg0Yzc1NDQyN2EzNGNlYjQ4MzlkN2ZiMmMxZTFlNTFmMGEyZWM5MjVlN2Q2ZjcxNDg1MDVkOCIsInRhZyI6IiJ9","Wak Long Corner","Lot 1387, Batu 8 Kampung Sijangkang, Telok Panglima Garang","Kuala Langat Selangor",,,"Restoran / Kafe","13 Feb Hingga","17 Feb 2023","1387, Jalan Batu 8, Taman Desa Sijangkang, 42500 Telok Panglima Garang, Selangor, Malaysia",101.4601665,2.9401761,"ROOFTOP","2023-02-18 16:24:19"
24,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IkVObUFxKzRmNG8ycnFpaFRULytQWmc9PSIsInZhbHVlIjoiNHgzNlhJcTZuWXZFc2VoUEltOUtMUT09IiwibWFjIjoiZDNiMzY0NDk4ODQzZWQ1MjJlMGY5MmMyMjBkNTY5Nzc3MjU2YTdhOTczOTdkZjk3N2NjZmY0YTEyOWU4NTEyNyIsInRhZyI6IiJ9","Gerai Kajang","14, Jalan Sulaiman, Bandar Kajang, 43000 Kajang, Selangor","Hulu Langat Selangor",,,"Medan Selera / Gerai","17 Feb Hingga","17 Feb 2023","14, Jalan Sulaiman, Bandar Kajang, 43000 Kajang, Selangor, Malaysia",101.7884949,2.9927691,"ROOFTOP","2023-02-18 16:24:24"
25,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IkpRUnJBUzJIWUw5RUpxWnJmY1hsRVE9PSIsInZhbHVlIjoiTXpwaXEzQlBnMEVWYnJpN0JQVjh2QT09IiwibWFjIjoiNmVkNjk5NWZlOTg3YWU3MDAwNDkzZGZhYTA0YjA4MzQ3ZDllNDk2ZDAzNzQxMzc5YjljOTk1OTMyNzNmNzk0NiIsInRhZyI6IiJ9","Dapoq Warisan","Sijangkang, Selangor","Kuala Langat Selangor",,,"Restoran / Kafe","12 Feb Hingga","17 Feb 2023","Sijangkang, 42500 Telok Panglima Garang, Selangor, Malaysia",101.4450548,2.945875,"APPROXIMATE","2023-02-18 16:24:14"
26,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6Ik1ORHQ3L0lGRURwbnhxT2ZoaWh4blE9PSIsInZhbHVlIjoiTkJrUTFreGZ2ZWp3aGNjclhrd0sxQT09IiwibWFjIjoiZmZmZmUyZThjNjk1YjQzNjk2YzE5NDI2YjA2YWQzM2UyNTA2NTBiNjQ5MmM3YjIxZmJjMzgxNmRmMzA1YzQ3ZCIsInRhZyI6IiJ9","Warong Pecel Lele","Medan Selera TS Sport Arena","Sepang Selangor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Kedai no 9 Medan Selera, Pekan Sepang, 43900 Sepang, Selangor, Malaysia",101.7518768,2.6922249,"GEOMETRIC_CENTER","2023-02-18 16:24:31"
27,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IlZod1g3b3BtNm5udGRJTUNKZU54bFE9PSIsInZhbHVlIjoiMDg4QXBEVHR2dm9NOHU1NUd5eEVnUT09IiwibWFjIjoiZTEyZGZiMzc3ZjcwZDc5NjM2MGU5MTc4YzNlN2VlODAzMTViMmRjYjg1YWVjZWQ3ZmFkYzYwNTYwYWY0MGM0ZiIsInRhZyI6IiJ9","Restoran Masyur","No. J001, Jalan PJU 10/2A, Damansara Damai, 47830 Petaling Jaya, Selangor","Petaling Selangor",,,"Restoran / Kafe","20 Feb Hingga","17 Feb 2023","Jln PJU 10/1, Damansara Damai, 47830 Petaling Jaya, Selangor, Malaysia",101.5906797,3.194422,"GEOMETRIC_CENTER","2023-02-18 16:24:14"
28,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6Im95Sm9HNkM5NEVsbFV1VFJPZ3Jzdmc9PSIsInZhbHVlIjoiVlVLMXZGUk5RejAzTmUrWnBYODhxUT09IiwibWFjIjoiZDJmY2FhOGM1NDdkYTk3NWQ3YzE5OGMyMWU4Y2U2ODEyNTA2YTk4ZjY4MTMzYTNjMTgyOTgwZTJkZTU1Zjg0OCIsInRhZyI6IiJ9","D&#039;Santai Mesra Asam Pedas Telur Mayong","JPB 110B, Jalan Pt Bilal, 83500 Pt Bilal, Bukit Pasir, Batu Pahat, Johor","Batu Pahat Johor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","Jln Parit Bilal, 83000 Batu Pahat, Johor, Malaysia",102.9463022,1.8795858,"GEOMETRIC_CENTER","2023-02-18 16:24:15"
29,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IkY5K05YbnN2OWtyaEd0RWVEenBJMHc9PSIsInZhbHVlIjoicHcvVThlN3l4ZHlnTHFVSko4eUxIUT09IiwibWFjIjoiZTNlODAxY2U2OGJlYzYyOTk4YjdjODNlMzgwZmQ3MTQ3YjMzODYyNmM0YWFmNGU1ZDg1ZGUzYzQxMGZmZTZhMSIsInRhZyI6IiJ9","Restoran Rafiman","No 43 jalan Baiduri Taman Daiman Jaya 81900 Kota Tinggi Johor","Kota Tinggi Johor",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","43, Jalan Baiduri, Taman Daiman Jaya, 81900 Kota Tinggi, Johor, Malaysia",103.8915006,1.7189017,"RANGE_INTERPOLATED","2023-02-18 16:24:30"
30,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6Ijk2MHBnanVXUnM2eGg2bEdhbG96aVE9PSIsInZhbHVlIjoiVzlQMVVNM21QeWRtTGkyakFwdzEvQT09IiwibWFjIjoiNzAzNzFiMmNlN2ViNDI0ZWRmZGJmNTdhMmFlNDc2MGI3OTNmZDU1NmY2YmZjZTVmYjY4ZGNjZWVmYjk5MDJlNSIsInRhZyI6IiJ9","WARUNG CERIA","NO 105.JLN BESAR MANCHIS BENTONG PHG","Bentong Pahang",,,"Medan Selera / Gerai","17 Feb Hingga","17 Feb 2023","Manchis, 28730 Bentong, Pahang, Malaysia",102.1637362,3.199448,"APPROXIMATE","2023-02-18 16:24:18"
31,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6ImFkeHJ6UVJXWXpGVVNnWmVHYTAyVkE9PSIsInZhbHVlIjoiTlFOdGZZWVBKS0JOUWFsb014dVlxUT09IiwibWFjIjoiYjc2Mzk3YTM4MThjYzFiMjA3OTk5N2ExZTBhMWZmZDZlYzZiYzQ1Njg4MzMyZjM0MjkzOWE0Mjg0NWJjMjgyZiIsInRhZyI6IiJ9","MEKYA HOUSE @ BERA","NO 19(GF), JALAN EMAS 6, PUSAT KOMERSIL EMAS, 28200 BANDAR BERA, PAHANG.","Bera Pahang",,,"Medan Selera / Gerai","17 Feb Hingga","17 Feb 2023","28200, Jalan Emas 6, Kampung Baru, 28200 Kerayong, Pahang, Malaysia",102.4473984,3.2661576,"ROOFTOP","2023-02-18 16:24:28"
32,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6ImNFQmZwNjFKTnlFa3c4OTEvRTY5Wnc9PSIsInZhbHVlIjoiYWdtajdnVzVrMGEwQUtCYzVqem54dz09IiwibWFjIjoiNTVhYWIyODk5MTE4Y2JlNDc2MTk4MjA4ZTI1MWMzZDVmNjVjY2M4ZmQ3YjI5NDIzYzI4ZGM4OTMwN2JjMzVkMCIsInRhZyI6IiJ9","RESTORAN SSQ","LOT 3138, JALAN KUANTAN, TAMAN SRI TAHAN 27000 JERANTUT PAHANG","Jerantut Pahang",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","3138, Jalan Kuantan, Taman Bukit Pedah, 27000 Jerantut, Pahang, Malaysia",102.3759204,3.9340983,"RANGE_INTERPOLATED","2023-02-18 16:24:19"
33,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IjBFZURMcy9iN3lucGprak9PRDl6a1E9PSIsInZhbHVlIjoibE5pdEJxZDE2cFAzM1ZVM3JHbi83QT09IiwibWFjIjoiZWI5YWFmY2YzNDZkMGVlMTRiZmMwNGY4ZDQwNTY2YWQ0MTQ3YWJiMmNjN2EyYmNkNTc1ZGI5NmE2ZjdhOWIwNyIsInRhZyI6IiJ9","KEDAI MAKAN CHILLI TOMYAM","LOT 4223 BATU 11 JALAN GAMBANG 25150 KUANTAN PHG","Kuantan Pahang",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","1, Lorong Sri Mahkota Aman 3/1, Taman Sri Mahkota Aman, Darul Makmur., Kampung Batu Sebelas, 26070 Kuantan, Pahang, Malaysia",103.1924873,3.7501276,"GEOMETRIC_CENTER","2023-02-18 16:24:18"
34,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IlJRKzBINkNjMmtLclcxVzVnQkpJOEE9PSIsInZhbHVlIjoiV04rNlVZOS9hY2NibjlLWnlNZmZoUT09IiwibWFjIjoiZDQyNzJjZWFkNTQzNDllMjIyMWM1MzRhOGM0YjU4ZTZmN2UwNmUxYzIzMmY2MWMxZGJjMDQ5NjlhNGU0MjM1NiIsInRhZyI6IiJ9","RESTORAN TAJ MAJU SDN BHD","LOT 65, GROUND FLOOR, BLOCK G, (CHINA TOWN) (CORNER LOT) PUTRA SQUARE MSC, 25200 KUANTAN PAHANG.","Kuantan Pahang",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","CHINATOWN, 6, Jalan Putra Square 2, Putra Square, 25200 Kuantan, Pahang, Malaysia",103.3253034,3.8171635,"ROOFTOP","2023-02-18 16:24:11"
35,"https://menurahmah.kpdn.gov.my/info/menu/eyJpdiI6IndrNXBaUVA4Q0hDVGhJTzFuVEVJRGc9PSIsInZhbHVlIjoiNkpvMElBZVVxOCtrY1pDbk91dHlGdz09IiwibWFjIjoiODViZWFjOTI4YzhhNDc3NTMwMWE1NzU5MTg0NmM4NjZmM2RlZjU1ODlhNWExYjdhOTdhN2VhYTM5ZThiNGExNiIsInRhZyI6IiJ9","RESTORAN TAJ MAJU SDN BHD","B16, DESA SAMUDERA, LORONG IM8/1, JLN SG LEMBING, BANDAR INDERA MAHKOTA, 25200 KUANTAN PAHANG.","Kuantan Pahang",,,"Restoran / Kafe","17 Feb Hingga","17 Feb 2023","b16, 1, Jalan Kuantan Sungai Lembing, Bandar Indera Mahkota, 25200 Kuantan, Pahang, Malaysia",103.3071157,3.8228511,"RANGE_INTERPOLATED","2023-02-18 16:24:29"
